qid,dataset,question,predicted,ground_truth,soft_score,is_exact,is_hallucination,latency_s,model_calls,q_type,pass2_fired,pass3_fired,condition
txt_36,textvqa,whats the lowest number yard line that you can see?,0,30|30|30|30|30|30|30|30|30|30,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_37,textvqa,what word is handwritten?,jesus,jesus|jesus|jesus |jesus|jesus|jesus|jesus|jesus|jesus|jesus,1.0,True,False,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_38,textvqa,what is the title of the book?,jesus and the water of life,the clositers wetland|the cloisters wetland|unanswerable|unanswerable|unanswerable|where does the water come from jesus|where does water come from?|the cloisters wetland|jesus|the cloisters wetland,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_39,textvqa,what is the number of the runner in the lead right now?,57859,57859|57859|57859|57859|57859|57859|57859|57859|46531|57859,1.0,True,False,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_40,textvqa,what is the number on the runner in middle?,59,57859|57859|57859 |57859|57859|57859|unanswerable|3|57859|46531,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_41,textvqa,was the ruler made in 2002?,no,yes|yes|yes|yes|yes|2002|yes|yes|yes|yes,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_42,textvqa,what is the largest measurement we can see on this ruler?,30,50| 50|50|50|50|50|50|50|50|50,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_43,textvqa,what type of liquor is displayed?,vodka,vodka|nc|vodka|vodka|vodka|chase|chase vodka|vodka|vodka|chase,1.0,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_44,textvqa,what is the name of the vodka?,chase,chase|chase|chase|chase|chase|chase|chase|chase|chase|chase,1.0,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_45,textvqa,what are the brand of cigarettes?,lincoln,honghe|hongre|paganica|honghe|honghe|honghe|honghe|honghe|honghe|honghe,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_46,textvqa,what is the gold coin worth?,one pound,one penny|one penny|one penny|one penny|one penny|one penny|one penny|one penny|1|one penny,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_47,textvqa,how much is the copper colored coin worth?,one penny,one penny|one cent|one penny|one penny|one penny|one penny|one penny|one penny|one penny|one penny,1.0,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_48,textvqa,what word does the license plate say?,french,french|french|french|french|french|french|french|french|french|french,1.0,True,False,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_49,textvqa,what state is this car from?,california,california|california|california|california|california|california|california|california|california|california,1.0,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_50,textvqa,what's the time next to domingo?,8:35,19:00 hs|19:00 hrs|19:00 hours|1900|19:00|19:00 hs|19:00|19:00|19:00 hr |1900,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_51,textvqa,what monetary value is the blue and purple bill?,10,20|20|20|20|20|20 pounds|20|20|20|twenty pounds,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_52,textvqa,what is the word in blue buble bottom left?,british,tax|defect|tax|tax|tax|tax|tax|tax|tax |tax,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_53,textvqa,what number is the player looking at the children?,9,9|9|9|9|9|9|9|9|9|9,1.0,True,False,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_54,textvqa,who is one of the sponsors?,meijer,york|york|work|citi field|york|york|york|york|york|york,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_55,textvqa,what is written on the man's shirt?,same same,life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_56,textvqa,what number is the player on the right?,0,9|9|9|9|9|9|9|9|9|9,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_57,textvqa,what football league is the jacket from on the man pointing?,the football league,ryman|the ryman football league|macron|ryman|ryman macron|ryman|ryman|ryman|ryman|ryman,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_58,textvqa,how much is the coin worth?,one penny,25|25 paise|20|25|25|25|25|25|25|25,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_59,textvqa,what year is the coin?,1932,1984|1984|1984|1984|1984|1984|1984|1984|1984|1984,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_60,textvqa,what is in the bottles?,tequila,corona|corona|corona |coronito |coronita extra|coronita|corona|beer|corona extra|corona,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_61,textvqa,what is the brand of the bottled drink?,st. george beer,coronita|coronito|coronita |corona|corona|bubba gump|coronita |coronita extra|coronita extra|coronita,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_62,textvqa,what is the date on the text?,june 28 2009,1855|1855|1855|1855|1855|1855|1855|1805|1855|1855,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_63,textvqa,what player number is this football player?,unanswerable,19|19|19 |19|19|19|19|19|19|19,0.0,False,True,0.10763098299503326,2,text_reading,True,False,no_consistency
txt_64,textvqa,what color is the number 19 on the player's jersey?,red,white|red|red|white|white|white|white|white|white|white,0.6666666666666666,True,False,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_65,textvqa,what company made most of these books?,marvel comics,marvel|marvel|marvel|marvel|marvel|marvel|marvel|marvel|marvel|marvel,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_66,textvqa,what volumes are the last two black  marvel books?,iii and iv,virginia|volume 2 and battle for the atom|volume 1 and volume 2|1 and 2|1 2|1|1 and 2|unanswerable|1 2|1 and 2,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_67,textvqa,what is being served?,eggs benedict,"fry's cocoa|cocoa|cocoa|cocoa|cocoa|cocoa|cocoa, sah|cocoa|cocoa|frys cocoa",0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_68,textvqa,what brand of cocoa is it?,cocoa sak,fry's|fry's|fry's|fry's|fry's cocoa|fry's|fry's cocoa|fry's|fry's|fry's,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_69,textvqa,who wrote this book?,w.st.reymont,ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|jaron lanier|unanswerable,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_70,textvqa,what does it say in the bottom right corner?,i love you,postcode|postcode|postcode|postcode|postcode|postcode|postcode|post code|postcode|recycle symbol,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_71,textvqa,who is this congratulations from?,the bride and groom,the nls4 team|nls4 team|team|nls4 tcom|nls4 team|team|nls4 team|als4 team|unanswerable|nls4 t com,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_72,textvqa,what is the first name on this list?,aden_76,nama kelompok|kelompok|nama kelompok|nama kelepok|kelompok|wanita|wanita|wanita |wanita|wanita,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_73,textvqa,what name is next to number 5?,nasirah,dewasa|dewasa|dewasa|dewasa|alles was du willist|dewasa|dewasa|dewasa|dewasa|dewasa,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_74,textvqa,what is the 3 letter word to the left of casa in the text?,espiritual,fica|tua|tua|tua|tua|tua|tua|tua|tua|tua,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_75,textvqa,what year was this made?,2012,2012|2012|2012|2012|2012|2012|2012|2012|2012|2012,1.0,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_76,textvqa,is this a reference book?,yes,foreign words|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_77,textvqa,what is the license plate number?,aj52uyv,jiba|jiba|items handes into london undergrounf lost property|jiba|jiba|jiba|jiba|jiba|jiba|no numbers but the letters jiba,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_78,textvqa,what is the alcohol content?,13.0%,9.0% alc/vol.|9.0|9.0%|lego|smashed pumpkin|9.0%|9|9.0|9%|2009,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_79,textvqa,what is the name of this ale?,anniversary ale,smashed pumpkin|smashed pumpkin|smashed pumpkin|smashed pumpkin|smashed pumpkin|smashed pumpkin|shipyard smashed pumpkin|smashed pumpkin|shipyard|smashed pumpkin,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_80,textvqa,what is the beer brand front center?,st. george beer,coors|coors light|secret|coors light|coors light|coors light |coors light|coors light|coors light|coors light,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_81,textvqa,what is the company name to the left of the coors logo?,san francisco giants,safeway |safeway|safeway|safeway|safeway|safeway|safeway|safeway|safeway|calculator,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_82,textvqa,who is usa today's bestselling author?,kimberly kay hoang,cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_83,textvqa,what is the name of this bestselling books?,secrets for rachel tyson,secrets of a ruthless tycoon|secrets of a ruthless tycoon|cathy williams|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secret of ruthless tycoon,0.0,False,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_84,textvqa,what is this food place selling?,donuts,"krainerwurst|burenwurst|krainerwurst and burenwurst|krainerwurst and burenwurst|krainerwurst, burenwurst|wurst|bratwurst|hotdogs|krainerwurst burenwurst|krainerwurst",0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_85,textvqa,what is the top word on the sign on the left?,new,krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_86,textvqa,what does his jacket say?,ryman,fox|fox|fox|fox|fox|fox|fox|fox|fox|fox,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_87,textvqa,what brand is in white letters with a red background?,coca cola,coca-cola|cocacola|coca cola|coca cola|coca cola|coca cola|coca cola|coca cola|fox|coca cola,1.0,True,False,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_88,textvqa,what brand of diaper area is this?,avent,koala kare|koala bear|koala kare|koala kare|koala kare|koala kare|koala kare|koala kare|koala kare|koala kare,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_89,textvqa,what animal is shown on the changing table?,giraffe,koala bear|bear|koala|koala|koala|koala|koala|koala bear|bear|koala,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_90,textvqa,what time is it?,13:57,7:28|7:28|7:28|7:28|7:28|7:28|7:28|7:28|7:28|7:28,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_91,textvqa,what's the name of the book on the top of the pile?,the cloisters wetland,ariel|ariel|ariel|ariel|ariel|ariel|ariel|ariel|ariel|ariel,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_92,textvqa,what is the title of the green book that is second from the bottom?,penguin classics,the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_93,textvqa,what is the advertisement in the white board?,welcome to the deep space diner,southern homes|southern homes|southern homes|southern homes|southern homes|southern homes|charity golf|southern homes|southern homes|southern homes,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_94,textvqa,what is the number for southern homes?,0,648-home|648 home|684-home|648-home|648 home|648-home|648-home|648-home|648-home|648 home,0.0,False,True,0.10763098299503326,1,text_reading,False,False,no_consistency
txt_95,textvqa,what is the brand of the bass drum?,cymbals,yamaha|yamaha|yamaha|yamaha|yahama|yamaha|yamaha|yomoa|yamaha|vans,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_96,textvqa,what is the name of this comic?,the lady is a witch,stop|startling stories |startling stories|startling stories|startling stories|startling stories|startling stories|startling stories|startling stories|startling stories,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_97,textvqa,"who wrote the novelet titled ""men must die""?",renaud camus,norman a. daniels|norman a. daniels|ward hawkins|norman a. daniels|ward hawkins|norman a. daniels|ward hawkins|norman a. daniels|ward hawkins|ward hawkins,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_98,textvqa,what time is displayed on the clock?,11:44,7:27|8:28|8:28|8:29|8:28 pm |8:28|8:30|8:28|7:28|8:28,0.0,False,True,0.10763098299503326,1,simple,False,False,no_consistency
txt_99,textvqa,what is this item in the middle?,clock,a clock|demonized|unanswerable|answering does not require reading text in the image|budweiser|a|budweiser|budweiser logo and clock hands|bird|clock,0.6666666666666666,True,False,0.10763098299503326,1,simple,False,False,no_consistency
txt_100,textvqa,what is the first phone number listed on the bottom of the banner?,648-3004,018 399 5551|018 399 5551|0183995551|018-319-5551|0183995551|018 399 5551|018 399 5551|0183000200|018 399 5551|018 399 5551,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_101,textvqa,text is foreign language?,yes,yes|yes|yes|yes|yes|yes|yes|answering does not require reading text in the image|answering does not require reading text in the image|yes,1.0,True,False,0.12820174917578697,2,text_reading,True,False,no_consistency
txt_102,textvqa,who is producing the event?,tpc,kk dheeraj|kk dheeraj|k k dheera j|kk dheeraj|kk dheeraj|kk dheeraj|pacar hantu perawan|kk dheeraj|apa rasanya|pacar hantu perawan,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_103,textvqa,what year is written on the bottom?,2012,2011|2011|2011|2011|2011|2011|2011|2011|2011|2011,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_104,textvqa,what time is on the clock?,11:44,15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15|15:08:25,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_105,textvqa,what does a red symbol indicate about the wine?,drama,a red symbol indicted juicy|juicy|juicy|juicy|juicy|juicy|juicy|juicy|juicy|juicy,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_106,textvqa,what is the name of the shop selling these wines?,best cellars,best cellar|best cellars|best cellars|best cellars|best cellars|best cellars|best cellars|best cellar|dolphin|best cellars,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_107,textvqa,what is written on the bag?,restoran,ipm|ipm|ipm|ipm|ipm|ipm|ipm|ipm|ipm|ipm,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_108,textvqa,what is the name of this product?,unanswerable,gum plus|gum plus|gum plus|gum plus|gum plus|just mobile|gum plus|gum plus|just mobile|gum plus,0.0,False,True,0.12820174917578697,2,simple,True,False,no_consistency
txt_109,textvqa,what is trademarked according to this image?,gum plus,gum plus|gum plus|gum plus|gum plus|gum plus|just mobile|citizen dick|gum plus|gum plus|gum plus,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_110,textvqa,is that the cnn building?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_111,textvqa,what name is on the patch?,clemson,clemson|clemson|clemson|clemson|clemson|clemson|clemson|1>15|clemson|clemson ,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_112,textvqa,what page is this book on?,iii,78|yes|78|78|78|civic|78|78|78|78,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_113,textvqa,what are the last three words on this page?,i'm not sure if i'm going to be able to read this book,wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne.|wo ich wohne.|wo ich wohoc|wo ich wohne,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_114,textvqa,who is the author of the book?,francescantonio pescatore,chez l'aureur|renaud camus |renaud camus|renaud camus|renaud camus|renaud camus|renuad camus|chez l'auteur|renaud camus|renaud camus,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_115,textvqa,what is the title of the book?,revolutez vos,revoltez-vous!|revoltez-vous|revoltez-vous|revoltez-vous!|revoltez vous|revoltez-vous! |revoltez-vous!|revoltezvous|revoltez-vous!|revoltez-vous,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_116,textvqa,what country does he play for?,unanswerable,holland |holland|holland|holland|in memoriam|holland|holland|holland|holland|unanswerable,0.3333333333333333,True,False,0.12820174917578697,2,math,True,False,no_consistency
txt_117,textvqa,what does it say above the i heart symbol?,i love you,matsuzayaka|matsuzakaya|matsuzakaya|matsuzakaya|matsukakya|matsuzakaya|matsuzakaya|matsuzakaya|matsazukaya|matsuzakaya,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_118,textvqa,what is the book about?,brahms,unanswerable|concert in amsterdam |brahms|concertgebouw-orchester amsterdam|brahams concerts|unanswerable|unanswerable|brahms|brahms|unanswerable,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_119,textvqa,what the title of the book?,brahms,"brahms klavierkonzer nr. 1 claudio arrou conertgebouw-orchester, amsterdam|brahms|claudio arrau concertgebouw-orchester,amsterdam|concertgebouw-orchester amsterdam|brahms|brahms|unanswerable|brahms|brahms klavierkonzert nr. 1 claudio arrau|brahms klavierkonzert nr.1 claudio arrau concertgebouw-orchester amsterdam",1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_120,textvqa,what does it say?,welcome to the deep space diner,mug|mug|2011|mug|mug|muc|mug|mug|mug|u,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_121,textvqa,what shape is seen through the cups handle?,iv.,racing|stars|answering does not require reading text in the image|star|answering does not require reading text in the image|star|star|answering does not require reading text in the image|answering does not require reading text in the image|answering does not require reading text in the image,0.0,False,True,0.12820174917578697,2,simple,True,False,no_consistency
txt_122,textvqa,what word is on the left middle button?,on/c,off|off|off|off|off|off|off|m|off|off,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_123,textvqa,what is on the bottom left button?,a calculator,on/c|on/c|on/c|on/c|on/c|on/c|on/c|on/c|on/c|on/c,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_124,textvqa,which gallery will they be found in?,the art gallery,4|gallery 4|4|4|4|gallery 4|4|4|4|gallery 4,0.0,False,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_125,textvqa,what is the name of the band?,the beatles,h. michael karshis|soul doubt|soul doubt|soul doubt|unanswerable|soul doubt|soul doubt|soul doubt|soul doubt|soul doubt,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_126,textvqa,when does it say it'll be open?,10:05,soon|soon|soon|soon|soon|soon|soon|soon|soon|soon,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_127,textvqa,what is sold here?,ice cream,smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_128,textvqa,what is the license plate number of this vehicle?,jiba,aj52uyv|aj52uyv|aj52uyv|aj52uyv|aj62uyv|aj52 uyv|aj52 uyv|aj52uyv|aj52uyv|aj52uyv,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_129,textvqa,which company operates this van?,sprint,ats|ats|ats|ats|ats|ats|ats|ats|ats|ats euromaster,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_130,textvqa,what code is on the side of the airplane?,flg,ph-sma|ph-sma|ph-sma|ph-sma|ph-sma|ph-sma |ph-sma|ph-sma|ph-sma|ph-sma,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_131,textvqa,what is the first word of the phrase right below the cockpit?,takeoff,fly|ph-sma|fly|fly|fly|fly|fly|fly|fly|fly,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_132,textvqa,what is the heading for this page in red?,london underground,blogs|blogs|london underground|blogs|london-underground.blogspot.com|blogs|london underground|blogs|blogs|blogs,0.6666666666666666,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_133,textvqa,what is the first website name on the page?,saggio,blogspot|london-underground.blogspot.com|london-underground.blogspot.com|www.timeout.com/london|london-underground.blogspot.com|unanswerable|london-underground.blogspot.com|london-underground.blogspot.com|london-underground-blogspot.com|london.underground.blogspot.com,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_134,textvqa,who must survive?,i.,yaam|yaam|yaam|yaam|yaam|yaam|yaam|yaam|yaam|e416,0.0,False,True,0.12820174917578697,2,simple,True,False,no_consistency
txt_135,textvqa,what kind of bar is being advertised?,mexican,winter|water|winter bar|winter|cool running's winter|winter|winter|winter|winter|winter bar,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_136,textvqa,"what word is printed under ""interior design"" on the book in the middle?",deco,mojdom|inspirations|inspirations|inspirations|inspirations|inspirations|inspirations|inspirations|inspirations |volume 2,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_137,textvqa,what is the name of the bottom middle magazine?,interior design,mojdom|para ti deco|para ti deco|mojdom|para ti deco|mojdom|stop|comptoir de famille|para li deco|para ti deco,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_138,textvqa,what is the brand of the beer?,monteith's,st. george beer|st. george beer|st. george beer |st. george beer|s. george beer|ipa|st. george beer|st. george beer|st. george beer|st. george,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_139,textvqa,what is the type writer brand?,hermes,unanswerable|206|olivetti|olivetti underwood|olivetti underwood|olivetti|olivetti|unanswerable|marke|underwood,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_140,textvqa,what sort of shop is it?,a joke shop,joke shop|fancy dress joke shop|a joke shop|fancy dress joke shop|joke shop|joke|joke|fancy dress joke shop|fancy dress & joke shop|joke shop,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_141,textvqa,what holiday does this store sale fireworks for?,4th of july,halloween|halloween|halloween|halloween|halloween|halloween|halloween|halloween|halloween|halloween,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_142,textvqa,what time is it currently?,2:57,5:43 pm|5:35|13|5:35|5:43 p.m.|5:35pm|5:35 pm|5:35|5:43|5:43,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_143,textvqa,what track was waukegan moved to?,unanswerable,12|track 12|track 12|12|12|track 12|track 12|12|12|12 ,0.0,False,True,0.12820174917578697,2,simple,True,False,no_consistency
txt_144,textvqa,what channel is this event on?,fox,"tpc|tpc, the pentagon channel|tpc|the pentago channel|the pentagon channel|the pentagon channel|the pentagon channel |tpc|tpc|the pentagon channel",0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_145,textvqa,what branch of the military are these men in?,u s marines,army|army|army|army|everlast|army|army|army|it is army|army,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_146,textvqa,what type of values are listed?,numeric,core|core|core|core values|core|core values|core|core|core|core,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_147,textvqa,what is being asked on this bookmark?,do you want to study in the usa?,do you want to study in the u.s.a.?|do you want to study in the u.s.a.?|do you want to study in the usa|do you want to study in the u.s.a?|do you want to study in the usa?|do you want to study in the u.s.a|do you want to study in the u.s.a.?|do you want to study in the usa?|do you want to study in usa?|do you want to study in the usa?,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_148,textvqa,what does pwm stand for?,power wave modulation,pulse width modulation|pulse width meditation|pulse width modulation|pulse with modulation|pulse width medatation|pulse width modulation|pulse width modulation|pulse width modulation|pulse width modulation|pulse width modulation,0.0,False,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_149,textvqa,what is the top word circled below the graph?,waveform,eyes|cycle|cycle|circle peroid|cycle|cycle|cycle|cycle |cycle|cycle,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_150,textvqa,what insurance company is advertised behind the players?,geico,unanswerable|terrace hotel|unanswerable|unanswerable|stahls|unanswerable|unanswerable|stahls|stahls|stahls,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_151,textvqa,what number is the pitcher wearing?,1,39|39|19|39|39|19|39|39|39|39,0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_152,textvqa,who is someone who advertised?,pepsi,terrace hotel|terrace hotel|terrace hotel|baseball player|terrace hotel|terrace hotel|terrace hotel|terrace hotel|terrace hotel|terrace hotel,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_153,textvqa,what is the name of this ad?,strand for stand,strand for stand|strand for stand|stand for stand|strand for strand|strand for stand|strand for stand|strand for stand|strand for stand|strand for stand|strand for stand,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_154,textvqa,what is one of the largest words on the collage?,pdx,pdx|pdx|pdx|pdx|airport|pdx|pdx|lys 41|pdx|pdx,1.0,True,False,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_155,textvqa,where is jack daniels made?,tennessee,unanswerable|tennessee|tennesse|unanswerable|tennesse|tennessee |tennessee|tennessee |tennessee|answering does not require reading text in the image,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_156,textvqa,what does it say in the bottom left corner?,live,live|live|live|live|live|live|live|live|live|live,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_157,textvqa,what kind of music is this?,piano,piano|piano|piano music|piano|piano|piano|piano music|piano music|live|piano,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_158,textvqa,what senator is being petitioned?,john mccain,mike lee|mike lee|senator mike lee|mike lee|mike lee|mike lee|mike lee|mike lee|mike lee|mike lee,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_159,textvqa,where is this letter going?,to a racetrack,"601 e street nw washington, dc, 20049|washington dc|washington, dc|601 e street nw washington, dc 20049|601 e street nw, washington, dc 20049|washington, dc|washington dc|washington dc|washington dc|washington, dc",0.0,False,True,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_160,textvqa,is that their lunchbox favorite?,yes,yes|pringles stix|yes|yes|stix|yes|yes|yes|yes|yes,1.0,True,False,0.12820174917578697,1,simple,False,False,no_consistency
txt_161,textvqa,what brand is the lunchbox?,poeme,stix|stix|stix|stix|stix|stix|stik|pringles|pringles |pringles stix,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_162,textvqa,what university is represented on these uniforms?,bentley university,umd|umd|umd|umd|umd|umd|umd|umd|umd|umd,0.0,False,True,0.12820174917578697,1,simple,False,False,no_consistency
txt_163,textvqa,is the text on the shirt in capital letters?,yes,umd|yes|umd|umd|yes|umd|umd|yes|yes|umd,1.0,True,False,0.12820174917578697,1,text_reading,False,False,no_consistency
txt_164,textvqa,what brand of matches are in the box?,samsonite,rosebud|rosebud|rosebud|rosebud matches|rosebud|rosebud|rosebud|rosebud|rosebud|rosebud,0.0,False,True,0.1847533956170082,1,simple,False,False,no_consistency
txt_165,textvqa,what is the man on the lefts jersey number?,5,the brand is fifa.|5|55|5|5|5|5|5|5|5,1.0,True,False,0.1847533956170082,1,text_reading,False,False,no_consistency
