qid,dataset,question,predicted,ground_truth,soft_score,is_exact,is_hallucination,latency_s,model_calls,q_type,pass2_fired,pass3_fired,condition
ok_160,okvqa,What are two common cooking methods for this food?,frying and baking,fry bake|fry bake|grill|grill|grilling|grilling|bake and fry|bake and fry|fry and bake|fry and bake,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_161,okvqa,How tall are these buses?,double decker,2 stories|2 stories|2 stories|2 stories|double decker|double decker|14ft|14ft|18 feet|18 feet,0.6666666666666666,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_162,okvqa,What sort of knee length plaid garment is associated with where this bus is?,kilt,kilt|kilt|kilt|kilt|kilt|kilt|kilt|kilt|skirt|skirt,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_163,okvqa,What does the sign in the reflection say?,"the sign reads ""no parking""",1 way|1 way|1 way|1 way|1 way|1 way|there|there|go left|go left,0.0,False,True,0.09875274077057838,1,text_reading,False,False,no_logging
ok_164,okvqa,What type of dog is this?,a collie,border collie|border collie|border collie|border collie|cattle|cattle|sheep dog|sheep dog|farm dog|farm dog,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_165,okvqa,What kind of elephants are these?,grey elephants,asians|asians|hindi|hindi|pacaderms|pacaderms|asian|asian|indian|indian,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_166,okvqa,How old is the baby giraffe?,it is,6 months|6 months|6 months|6 months|2 years|2 years|4 years|4 years|1 week|1 week,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_167,okvqa,What should the cars be doing at this light?,driving on,going|going|going|going|going|going|slow down|slow down|going through it|going through it,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_168,okvqa,What type of drink is present in the photo?,margarita,margarita|margarita|margarita|margarita|margarita|margarita|cocktail|cocktail|beer|beer,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_169,okvqa,What did people ride during the pony express?,horses,horses|horses|horses|horses|horses|horses|horses|horses|horses|horses,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_170,okvqa,Who won the championship in this sport last year?,los angeles,houston astros|houston astros|houston astros|houston astros|giants|giants|astros|astros|team|team,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_171,okvqa,What room are they in and who is the politician?,room in,oval office|oval office|oval office|oval office|presidents room and jeff sessons|presidents room and jeff sessons|john boehner in press room|john boehner in press room|media room john boehner|media room john boehner,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_172,okvqa,A peahen is the female variant of what metal creatures shown?,peacocks,peacock|peacock|peacock|peacock|peacock|peacock|peacock|peacock|bird|bird,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_173,okvqa,Are these saltwater or freshwater fish?,freshwater,saltwater|saltwater|saltwater|saltwater|saltwater|saltwater|saltwater|saltwater|salwater|salwater,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_174,okvqa,Name the male's profession?,hairdresser,hair stylist|hair stylist|hair stylist|hair stylist|hair stylist|hair stylist|hair dresser|hair dresser|heair dresser|heair dresser,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_175,okvqa,What is the formal name of this type of drapery?,valance,curtain|curtain|curtain|curtain|curtains|curtains|curtains|curtains|pleated|pleated,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_176,okvqa,Where is this scene usually seen?,in las vegas,las vegas|las vegas|las vegas|las vegas|vegas|vegas|lights|lights|city|city,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_177,okvqa,How fast can this transportation vehicle go?,it can,very fast|very fast|very fast|very fast|rashly fast|rashly fast|100 mph|100 mph|150|150,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_178,okvqa,What kind of necks do these animals have?,long necks,long|long|long|long|long|long|long|long|long|long,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_179,okvqa,What company is featured in this picture?,htc,sprint|sprint|sprint|sprint|sprint|sprint|sprint|sprint|sprint|sprint,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_180,okvqa,What kind of craft are drifting along this waterway?,a canoe,ships|ships|boats|boats|raft|raft|bird|bird|birds|birds,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_181,okvqa,How long do the babies of this animal stay with their parent?,until they,16 years|16 years|16 years|16 years|2 years|2 years|7 years|7 years|14 years|14 years,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_182,okvqa,What are the red veggies called that's on this tray?,tomatoes,tomatoes|tomatoes|tomatoes|tomatoes|tomatoes|tomatoes|tomatoes|tomatoes|tomatos|tomatos,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_183,okvqa,What is a baby of this animal called?,kitten,kitten|kitten|kitten|kitten|kitten|kitten|kitten|kitten|kitten|kitten,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_184,okvqa,What traveling device is being used?,a horse trailer,trailer|trailer|trailer|trailer|trailer|trailer|trailer|trailer|car|car,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_185,okvqa,What cultural icon is referenced by the red suits?,santa claus,santa|santa|santa|santa|santa claus|santa claus|santa claus|santa claus|santa clause|santa clause,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_186,okvqa,What is the man in the middle selling?,a teddy bear,beds|beds|beds|beds|beds|beds|furniture|furniture|bed desks|bed desks,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_187,okvqa,In what state are these mountain ranges?,california,nevada|nevada|nevada|nevada|idaho|idaho|montana|montana|washington|washington,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_188,okvqa,What is the boat hook to so it doesn't float away?,a rocky shore,anchor|anchor|anchor|anchor|anchor|anchor|anchor|anchor|anchor|anchor,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_189,okvqa,What is the percentage of families that have this amount of kids in them in the world?,0,41%|41%|65|65|20%|20%|20|20|14|14,0.0,False,True,0.09875274077057838,2,math,False,False,no_logging
ok_190,okvqa,In the wild is this animal more likely to be predator or prey?,prey,prey|prey|prey|prey|prey|prey|prey|prey|prey|prey,1.0,True,False,0.09875274077057838,1,comparison,False,False,no_logging
ok_191,okvqa,Where is this photo taken from?,a car window,vehicle|vehicle|vehicle|vehicle|on safari|on safari|zebra|zebra|inside truck|inside truck,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_192,okvqa,What is wrong with this picture?,dog is,dog driving|dog driving|dog driving|dog driving|dog driving|dog driving|dog driving car|dog driving car|there is dog driving|there is dog driving,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_193,okvqa,What kind of flowers are in that vase?,red roses,tulips|tulips|tulips|tulips|tulips|tulips|roses|roses|roses|roses,0.0,False,False,0.09875274077057838,1,comparison,False,False,no_logging
ok_194,okvqa,What radio station is on?,samsung,book radio|book radio|book radio|book radio|sirius|sirius|sirius|sirius|family 80|family 80,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_195,okvqa,What is a common stowaway in this product?,beetle,spiders|spiders|spiders|spiders|weevils|weevils|larvae|larvae|bugs|bugs,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_196,okvqa,What material are these suits made of?,neoprene,neoprene|neoprene|neoprene|neoprene|rubber|rubber|rubber|rubber|polyester|polyester,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_197,okvqa,What kind of outfit is needed for this?,a wetsuit,wet suit|wet suit|wet suit|wet suit|wet suit|wet suit|surfng|surfng|wetsuit|wetsuit,0.6666666666666666,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_198,okvqa,What does the graffiti on the sign say?,"""listening""",listening|listening|listening|listening|listening|listening|listening|listening|listening|listening,1.0,True,False,0.09875274077057838,1,text_reading,False,False,no_logging
ok_199,okvqa,Name the type of wood used to make this table in this picture?,oak,mahogany|mahogany|mahogany|mahogany|ebony|ebony|wood|wood|oak|oak,0.6666666666666666,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_200,okvqa,The tarmac that this vehicle is resting on leads to a place where it takes off called a what?,runway,runway|runway|runway|runway|runway|runway|runway|runway|airstrip|airstrip,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_201,okvqa,What is the menu at this restaurant?,bbq tacos,taco|taco|taco|taco|korean bbq tacos|korean bbq tacos|korean bbq tacos|korean bbq tacos|tacos|tacos,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_202,okvqa,Are these male or females or both?,both,both|both|both|both|both|both|both|both|both|both,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_203,okvqa,What level of baseball is this?,professional baseball,minor league|minor league|minor league|minor league|college|college|professional|professional|minor|minor,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_204,okvqa,How fast is the wind blowing?,it is,10 mph|10 mph|10 mph|10 mph|20 mph|20 mph|30mph|30mph|at least 4 mph|at least 4 mph,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_205,okvqa,Hotel room or tv room at home?,hotel room,tv room at home|tv room at home|tv room at home|tv room at home|home tv|home tv|room at home|room at home|at home|at home,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_206,okvqa,What utensils are not pictured?,knife and,fork and knife|fork and knife|fork|fork|forks and knives|forks and knives|fork knife|fork knife|forks|forks,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_207,okvqa,What type of boats are these?,rowboats,row|row|row|row|row|row|fishing boat|fishing boat|canoes|canoes,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_208,okvqa,What does the thing in the sky need for it to be aimed by the user?,a line,string|string|string|string|string|string|wind|wind|0|0,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_209,okvqa,How is the dog carrying this?,in its mouth,mouth|mouth|mouth|mouth|in his mouth|in his mouth|in mouth|in mouth|teeth|teeth,0.0,False,False,0.09875274077057838,1,simple,False,False,no_logging
ok_210,okvqa,What kind of worker would clean up the paper towels?,janitor,janitor|janitor|janitor|janitor|janitor|janitor|janitor|janitor|janitor|janitor,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_211,okvqa,What type of train is pictured here?,a passenger train,passenger train|passenger train|passenger train|passenger train|cargo|cargo|amtrack|amtrack|green|green,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_212,okvqa,Is this a formal or casual situation?,formal,formal|formal|formal|formal|formal|formal|casual|casual|casual|casual,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_213,okvqa,What topping is on the food?,berries,rhubarb|rhubarb|fruits|fruits|rhubarbs|rhubarbs|strawberries|strawberries|peppers|peppers,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_214,okvqa,What is this on the wall?,a stove,ovens|ovens|ovens|ovens|oven|oven|oven|oven|pizza oven|pizza oven,0.0,False,True,0.09875274077057838,1,simple,False,False,no_logging
ok_215,okvqa,Is this food item high or low in fat and calories?,high,high|high|high|high|high|high|high|high|high|high,1.0,True,False,0.09875274077057838,1,simple,False,False,no_logging
ok_216,okvqa,What sport is this vehicle used for?,off-roading,offroading|offroading|offroading|offroading|monster truck racing|monster truck racing|off roading|off roading|monster truck|monster truck,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_217,okvqa,What was used to stain the boys' shirts?,blood,fake blood|fake blood|fake blood|fake blood|dye|dye|food coloring|food coloring|ketchup|ketchup,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_218,okvqa,Who invented this device?,john f.,frederick graff sr|frederick graff sr|frederick graff sr|frederick graff sr|foxall|foxall|frederick graff|frederick graff|fireman|fireman,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_219,okvqa,What types of hairs are pictured here in sets of 3?,cat hairs,whiskers|whiskers|whiskers|whiskers|whiskers|whiskers|whiskers|whiskers|wiskers|wiskers,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_220,okvqa,What happened to the train?,it stopped,derailed|derailed|derailed|derailed|it lodged off of rail|it lodged off of rail|stopped|stopped|switched tracks|switched tracks,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_221,okvqa,What profession would need to be called if a fix is needed?,plumber,plumber|plumber|plumber|plumber|plumber|plumber|plumber|plumber|plumber|plumber,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_222,okvqa,Which type of road is the person riding on?,a race track,racetrack|racetrack|racetrack|racetrack|asphalt|asphalt|asphalt|asphalt|track|track,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_223,okvqa,What does this land on?,a runway,runway|runway|runway|runway|runway|runway|runway|runway|runway|runway,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_224,okvqa,What appliance would be used to dry these clothes quickly?,a clothes dryer,dryer|dryer|dryer|dryer|dryer|dryer|dryer|dryer|clothes dryer|clothes dryer,0.6666666666666666,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_225,okvqa,What type of luggage is this?,a rolling suitcase,carry on|carry on|carry on|carry on|rolling luggage|rolling luggage|suitcase|suitcase|wheeled|wheeled,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_226,okvqa,What type of flowers are these?,daffodils,daffodils|daffodils|daffodils|daffodils|lilies|lilies|daisy|daisy|yellow flowers|yellow flowers,1.0,True,False,0.11419768258929253,1,comparison,False,False,no_logging
ok_227,okvqa,What is this fixture used for?,it is,bath|bath|bath|bath|filling up tub|filling up tub|bathing|bathing|water|water,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_228,okvqa,Note the most largest device in the photo what is apple's line of these devices called?,ipad,macbook|macbook|macbook|macbook|laptop|laptop|laptop|laptop|notebook|notebook,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_229,okvqa,What country do the numbers on the clock come from?,the roman empire,rome|rome|rome|rome|rome|rome|rome|rome|italy|italy,0.0,False,True,0.11419768258929253,1,text_reading,False,False,no_logging
ok_230,okvqa,What is the childrens show that stars one of these?,trainspotting,thomas tank engine|thomas tank engine|thomas tank engine|thomas tank engine|thomas tanker|thomas tanker|stand by me|stand by me|thomas and friends|thomas and friends,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_231,okvqa,What is about to happen with these two people?,They are,collision|collision|collision|collision|crash|crash|collide|collide|fall|fall,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_232,okvqa,What is the main ingredient in this food?,donuts,flour|flour|flour|flour|flour|flour|flour|flour|yeast|yeast,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_233,okvqa,What is the name of the song belonging to the lyrics?,in the,bohemian rhapsody|bohemian rhapsody|bohemian rhapsody|bohemian rhapsody|blue moon|blue moon|bohemiam rhapsody|bohemiam rhapsody|oleen|oleen,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_234,okvqa,What would one use to get to the second level?,a lift,stairs|stairs|stairs|stairs|stairwell|stairwell|steps|steps|ladder|ladder,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_235,okvqa,What was the use of the device beside the food?,it was,tablet|tablet|tablet|tablet|pay|pay|cut and eat it|cut and eat it|search|search,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_236,okvqa,What kind of machine is this?,a blu-ray player,speaker|speaker|speaker|speaker|speaker|speaker|radio|radio|radio|radio,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_237,okvqa,What style of furniture is this table and example of?,a coffee table,antique|antique|antique|antique|antique|antique|formal|formal|dresser|dresser,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_238,okvqa,If you had to guess what section of the school would this meal be eaten?,cafeteria,cafeteria|cafeteria|cafeteria|cafeteria|cafeteria|cafeteria|lunch|lunch|lounge|lounge,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_239,okvqa,What breed is that dog?,a border collie,sheep dog|sheep dog|sheep dog|sheep dog|border collie|border collie|border collie|border collie|australian shepherd|australian shepherd,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_240,okvqa,What kind of sandwhiches are those?,ham and,subs|subs|subs|subs|deli|deli|quartered sandwiches|quartered sandwiches|finger sandwiches|finger sandwiches,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_241,okvqa,Is this a men's or women's bathroom?,men's,mens|mens|mens|mens|men's|men's|men's|men's|man|man,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_242,okvqa,What type of sunray is most dangerous that the item she is holding is attempting to block?,a direct sunray,uv|uv|uv|uv|uv|uv|ultraviolet|ultraviolet|ultraviolet|ultraviolet,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_243,okvqa,What is the name of the baby animals shown here?,polar bears,cub|cub|cub|cub|cub|cub|polarbear|polarbear|polar bear cubs|polar bear cubs,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_244,okvqa,What is the scientific name of the animals seen here?,cyprinidae,feline|feline|feline|feline|feline|feline|feline|feline|felis catus|felis catus,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_245,okvqa,What kind of mirror is that?,a truck mirror,rearview|rearview|rearview|rearview|side view|side view|safety|safety|round|round,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_246,okvqa,What country will you find this market?,3,brazil|brazil|brazil|brazil|thailand|thailand|nigeria|nigeria|ethiopia|ethiopia,0.0,False,True,0.11419768258929253,2,math,False,False,no_logging
ok_247,okvqa,What is the purpose of the cart?,to carry luggage,carrying bags|carrying bags|easier mobility|easier mobility|hold luggage|hold luggage|carry bags|carry bags|moving luggage|moving luggage,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_248,okvqa,What activity do people do on the green area in this picture for fitness and fun?,walking,golf|golf|golf|golf|skiing|skiing|hike|hike|hiking|hiking,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_249,okvqa,What kind of fruit is the helmet supposed to be?,pomegranate,watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|apple|apple,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_250,okvqa,Which form of entertainment is the person utilizing?,video game,video game|video game|video game|video game|videogaming|videogaming|video|video|wii|wii,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_251,okvqa,Is this a recreational or work activity?,recreational,recreational|recreational|recreational|recreational|recreational|recreational|recreational|recreational|surfing|surfing,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_252,okvqa,What kind of tennis stroke is this?,backhand,forehand|forehand|forehand|forehand|forehand|forehand|forehand|forehand|back stroke|back stroke,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_253,okvqa,What is the terrain in the background called?,scotland,hills|hills|hills|hills|tundra|tundra|waste land|waste land|mountain|mountain,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_254,okvqa,What is the texture of the snow in this picture?,the texture of the snow in this picture is smooth,packed|packed|grazed|grazed|packing|packing|iced|iced|heavy|heavy,0.0,False,True,0.11419768258929253,1,text_reading,False,False,no_logging
ok_255,okvqa,What kind of vegatable topping is on the hotdog?,onions,onions|onions|onions|onions|onions|onions|onion|onion|onion|onion,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_256,okvqa,Which cake would you prefer to eat?,a chocolate cake,cheesecake|cheesecake|cheesecake|cheesecake|cherry|cherry|chocolate|chocolate|strawberry|strawberry,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_257,okvqa,What is the truck transporting?,boxes,garbage|garbage|garbage|garbage|furniture|furniture|goods|goods|food|food,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_258,okvqa,What is it called when the water arches like this?,a barrel wave,wave|wave|wave|wave|wave|wave|wave|wave|wave|wave,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_259,okvqa,What type of road or intersection is this sign making you aware of?,intersection,roundabout|roundabout|roundabout|roundabout|roundabout|roundabout|circle|circle|round about|round about,0.0,False,True,0.11419768258929253,1,text_reading,False,False,no_logging
ok_260,okvqa,What is this man doing?,playing a,playing wii|playing wii|playing wii|playing wii|playing wii|playing wii|gaming|gaming|watching|watching,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_261,okvqa,Why is this person attired in thes type of clothes?,they are skiing,cold weather|cold weather|cold weather|cold weather|he is skiing|he is skiing|for skiing|for skiing|to keep warm|to keep warm,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_262,okvqa,What is used to eat the food in the bowl?,a spoon,spoon|spoon|spoon|spoon|spoon|spoon|spoon|spoon|spoon|spoon,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_263,okvqa,What kind of group is named by the word seen here?,a group of people,osage|osage|osage|osage|osage|osage|forestry|forestry|campers|campers,0.0,False,True,0.11419768258929253,1,text_reading,False,False,no_logging
ok_264,okvqa,Is this space crowded or spacious?,crowded,crowded|crowded|crowded|crowded|crowded|crowded|crowded|crowded|crowed|crowed,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_265,okvqa,What is a good side dish for this meal?,mashed potatoes,breadsticks|breadsticks|breadsticks|breadsticks|wings|wings|salad|salad|bread|bread,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_266,okvqa,In which cradle of civilization were animals of this type considered to be sacred?,ancient egypt,egypt|egypt|egypt|egypt|egypt|egypt|tennis|tennis|caveman days|caveman days,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_267,okvqa,What language is sign?,korean,korean|korean|korean|korean|korean|korean|japanese|japanese|chinese|chinese,1.0,True,False,0.11419768258929253,1,text_reading,False,False,no_logging
ok_268,okvqa,What is this activity called?,windsurfing,wind surfing|wind surfing|wind surfing|wind surfing|parasailing|parasailing|windsailing|windsailing|sailsurfing|sailsurfing,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_269,okvqa,Is this item more likely to taste sweet or salty?,sweet,sweet|sweet|sweet|sweet|sweet|sweet|sweet|sweet|salty|salty,1.0,True,False,0.11419768258929253,1,comparison,False,False,no_logging
ok_270,okvqa,What describes that man as a office worker?,he is,suit and tie|suit and tie|suit and tie|suit and tie|busy|busy|suit|suit|tie|tie,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_271,okvqa,Name the object used for putting nails in walls?,hammer,hammer|hammer|hammer|hammer|hammer|hammer|hammer|hammer|hammer|hammer,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_272,okvqa,Because it does not come from an electrical source the light in this room is said to be what kind of light?,natural light,natural|natural|natural|natural|natural|natural|sunlight|sunlight|sunlight|sunlight,0.0,False,False,0.11419768258929253,1,simple,False,False,no_logging
ok_273,okvqa,Which animals are allowed in this park?,dogs,dogs|dogs|dogs|dogs|dogs|dogs|dogs|dogs|desk|desk,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_274,okvqa,Is this a horse or pony?,a horse,pony|pony|pony|pony|pony|pony|horse|horse|horse|horse,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_275,okvqa,Is this person getting dressed for an interview or a pool party?,an interview,interview|interview|interview|interview|interview|interview|interview|interview|interview|interview,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_276,okvqa,What happened to the sheep?,it was slaughtered,died|died|died|died|died|died|died|died|died|died,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_277,okvqa,What is the average life span of this animal?,8,60 years|60 years|60 years|60 years|100 years|100 years|200 hundred|200 hundred|60 70 years|60 70 years,0.0,False,True,0.11419768258929253,2,math,False,False,no_logging
ok_278,okvqa,What are the horses wearing?,blankets,blankets|blankets|blankets|blankets|blankets|blankets|warm coverings|warm coverings|jackets|jackets,1.0,True,False,0.11419768258929253,1,simple,False,False,no_logging
ok_279,okvqa,Why are the vehicles stopped?,there is,red light|red light|red light|red light|traffic regulations|traffic regulations|traffic light|traffic light|redlight|redlight,0.0,False,True,0.11419768258929253,1,simple,False,False,no_logging
ok_280,okvqa,What is this vehicle driving on?,a train track,rails|rails|rails|rails|track|track|rail|rail|tracks|tracks,0.0,False,False,0.06240595504641533,1,simple,False,False,no_logging
ok_281,okvqa,What type of haircut is this called?,bob haircut,bangs|bangs|bangs|bangs|bangs|bangs|bangs|bangs|asian bowl|asian bowl,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_282,okvqa,What breed of tree is growing outside the window?,a birch tree,willow|willow|willow|willow|oak|oak|pine|pine|fig|fig,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_283,okvqa,What disney character uses the everyday accessory that can be seen in the photo to help her fly?,cinderella,mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_284,okvqa,What is the most popular brand of the pictured good?,donut king,dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|krispy kreme|krispy kreme|krispy kreme|krispy kreme,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_285,okvqa,Why would one suspect that this is not chicago?,this is,signs|signs|signs|signs|names of streets|names of streets|broadway sign|broadway sign|too busy|too busy,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_286,okvqa,What is the clothing called that the surfer is wearing?,wetsuit,wet suit|wet suit|wet suit|wet suit|wet suit|wet suit|body suit|body suit|wetsuit|wetsuit,0.6666666666666666,True,False,0.06240595504641533,1,simple,False,False,no_logging
ok_287,okvqa,Which department in a store are these children in?,toy department,toy section|toy section|childrens|childrens|mall|mall|toys|toys|toy|toy,0.0,False,False,0.06240595504641533,1,simple,False,False,no_logging
ok_288,okvqa,The ads are for which company?,wal-mart,gucci|gucci|gucci|gucci|gucci|gucci|marriott|marriott|specs|specs,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_289,okvqa,What does the cellphone have that current cellphones don't?,it has,buttons|buttons|buttons|buttons|keypad|keypad|black and white screen|black and white screen|flip|flip,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_290,okvqa,What vehicle is the dog inside?,a van,van|van|van|van|volkswagon van|volkswagon van|vw bus|vw bus|truck|truck,1.0,True,False,0.06240595504641533,1,simple,False,False,no_logging
ok_291,okvqa,What recipe might you use the food on sale for?,fried bananas,banana bread|banana bread|banana bread|banana bread|banana bread|banana bread|fried banana|fried banana|salad|salad,0.0,False,False,0.06240595504641533,1,simple,False,False,no_logging
ok_292,okvqa,What is the goal of this sport?,to hit,points|points|points|points|hit ball|hit ball|hit ball|hit ball|winning|winning,0.0,False,False,0.06240595504641533,1,simple,False,False,no_logging
ok_293,okvqa,What are the buildings called?,buildings are,skyscrapers|skyscrapers|skyscrapers|skyscrapers|high rises|high rises|sky scrapers|sky scrapers|skyscapers|skyscapers,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
ok_294,okvqa,Is this girl performing a forehand or a backhand?,forehand,forehand|forehand|forehand|forehand|forehand|forehand|forehand|forehand|forehand|forehand,1.0,True,False,0.06240595504641533,1,simple,False,False,no_logging
ok_295,okvqa,Are bananas typically stored in a fridge or room temperature?,room temperature,room|room|room|room|room temp|room temp|room temprature|room temprature|room temperature|room temperature,0.6666666666666666,True,False,0.06240595504641533,1,simple,False,False,no_logging
ok_296,okvqa,Can you tell me the kind of plant shown in this photo?,hibiscus,cactus|cactus|cactus|cactus|small tree|small tree|bonsai tree|bonsai tree|potted tree|potted tree,0.0,False,True,0.06240595504641533,1,simple,False,False,no_logging
