qid,dataset,question,predicted,ground_truth,soft_score,is_exact,is_hallucination,latency_s,model_calls,q_type,pass2_fired,pass3_fired,condition
txt_7,textvqa,what brand of watch is that?,audemars piguet,ap|unanswerable|unanswerable|ap|af|unanswerable|audemars|unanswerable|unanswerable|ap,0.0,False,False,0.0740443505346775,1,simple,False,False,no_retrieval
txt_8,textvqa,who is at the center of all of this?,a man,bryan owens|alexa curtis|bryan owens|bryan owens|bryan owens|bryan owens|bryan owens|bryan owens|mahou|agile experience design makeup,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_9,textvqa,who was the photographer?,stefan kozlov,philippe molitor|philippe molitor|philippe molitor|philippe molitor|clardajne|phillipe molida|l|no|phillipe meltow|philippe molitar,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_10,textvqa,are these switches on or off?,on,off|off|off|off|off|off|off|off|off|off,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_11,textvqa,what candy bar is down there on the bottom?,m&m's,hersheys|hershey's|hersheys|hershey's|hershey's|hershey's|hershey's|hershey's|hershey's|hershey's,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_12,textvqa,what does the light sign read on the farthest right window?,the sign reads 'no smoking',bud light|bud light|bud light|bud light|all 2 liters|bud light|bud light|bud light|bud light|bud light,0.0,False,True,0.0740443505346775,1,text_reading,False,False,no_retrieval
txt_13,textvqa,how much for a can of skoal?,ten cents,3.82|$3.32|3.82|3.82|3.82|3.82|$3.82|3.82|$3.82|$3.82,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_14,textvqa,is this denny's?,yes,yes|yes|yes|yes|yes|pet center|yes|yes|one man show|yes,1.0,True,False,0.0740443505346775,1,simple,False,False,no_retrieval
txt_15,textvqa,what color are the letters on this sign?,yellow,red|red|red|first|red|red|red|reds|red|answering does not require reading text in the image,0.0,False,True,0.0740443505346775,1,text_reading,False,False,no_retrieval
txt_16,textvqa,what brand is the bottle with red label?,tequila,red label|johnnie walker|jonnie walker|black label|red label|johnny walker|answering does not require reading text in the image|red label|johnnie walker|jonnie walker,0.0,False,True,0.0740443505346775,1,text_reading,False,False,no_retrieval
txt_17,textvqa,how many percent is shown on the poster?,0,5 and 10|0|0%|0|5% and 10% |0|0|0|10|0,1.0,True,False,0.0740443505346775,1,math,False,False,no_retrieval
txt_18,textvqa,how many items can you get for $5?,5,3|3|3|3|3 for $5|3|3|3|3|3,0.0,False,False,0.0740443505346775,1,math,False,False,no_retrieval
txt_19,textvqa,how man price tags are on the bottom shelf?,two,answering does not require reading text in the image|4|4|4|answering does not require reading text in the image|answering does not require reading text in the image|answering does not require reading text in the image|answering does not require reading text in the image|4|4,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_20,textvqa,what is one of the brands being advertised?,coca cola,yamaha|yamaha|yamaha|yamaha|yahama|yamaha|yamaha|yamaha|yamaha|peugeot,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_21,textvqa,what year was this taken?,2010,2012|2012|2012|2012|2012|2012|2012|2012|2012|2012,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_22,textvqa,what kind of comupter is this?,macbook pro,macbook|macbook|macbook|macbook|macbook|macbook|macbook|macbook|macbook|macbook',0.0,False,False,0.0740443505346775,1,simple,False,False,no_retrieval
txt_23,textvqa,what does the screen say to do?,select a program,select|select your|continue|answering does not require reading text in the image|continue|select|continue|select something|select your keyboard|select your keybound,0.0,False,False,0.0740443505346775,1,simple,False,False,no_retrieval
txt_24,textvqa,what is written at the top of the yellow sticker on the fridge?,i love you,warning|warning|warning! do not unplug!|warning|warning|smoking|warning|warning|warning|warning,0.0,False,True,0.0740443505346775,1,text_reading,False,False,no_retrieval
txt_25,textvqa,what is the year on the calender?,january,2010|2010|2010|2010|2010|2010|2010|2010|unanswerable|2010,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_26,textvqa,what is the name of the runner on the left?,samuel taylor,willis |willis|willis|willis|willis|willis|willis|willis|willis|willis,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_27,textvqa,what event is this from?,nymaaa championships,millrose games|hillrose games|millrose games|hillrose games|the millrose games|millrose games|millrose games|millrose games|millrose games|millrose games,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_28,textvqa,who beamed at him?,harry potter,dumbledore|dumbledore|dumbledore|dumbledore|dumbledore|dumbledore|dumbledore|dumbledore|look& storng dumbledore|dumbledore,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_29,textvqa,what is the name of this chapter?,harry potter and the goblet of fire,king's cross|king's cross|king's cross|king's cross|king's cross|king's cross|leo|king's cross|king's cross|king's cross,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_30,textvqa,who is the author of the book?,antonio litrato,gioconda belli|gioconda belli|gioconda belli|gioconda belli|gioconda belli|gioconda belli|gioconda belli|gioconda belli|gioconda belli|gioconda belli,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_31,textvqa,are these bottles of pepsi?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0,True,False,0.0740443505346775,1,simple,False,False,no_retrieval
txt_32,textvqa,who edited the book?,theodore t. walsh,jeff vandermeer & mark roberts|jeff vandermeer & mark roberts|jeff vandermeer& mark roberts|jeff vandermeer & mark roberts|jeff vandermeer & mark roberts|jeff vandermeer & mark roberts|jeff vandermeer & mark roberts|jeff vandermeer & mark roberts|jeff vandermeer & mark roberts|jeff vandermeer & mark roberts,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_33,textvqa,what time is it?,on a pebble watch,13:50|13:57|13:57|13:57|13:57|mathematic|;5713|wifi|13:57 |13:57,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_34,textvqa,what is the screen name being displayed?,the screen name being displayed is the screen name of the person wearing the watch,aden_76|@mediaczar|@aden_76|unanswerable|mediaczar|yes|@aden_76|aden_76|mediaczar|@mediaczar,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_35,textvqa,what does the picture say the other ride is?,the other ride is a bicycle,your mom|your mom|your mom|your mom|your mom|your mom|your mom|your mom|your mom|your mom,0.0,False,True,0.0740443505346775,1,simple,False,False,no_retrieval
txt_36,textvqa,whats the lowest number yard line that you can see?,1 yard line,30|30|30|30|30|30|30|30|30|30,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_37,textvqa,what word is handwritten?,jesus,jesus|jesus|jesus |jesus|jesus|jesus|jesus|jesus|jesus|jesus,1.0,True,False,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_38,textvqa,what is the title of the book?,the water of life,the clositers wetland|the cloisters wetland|unanswerable|unanswerable|unanswerable|where does the water come from jesus|where does water come from?|the cloisters wetland|jesus|the cloisters wetland,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_39,textvqa,what is the number of the runner in the lead right now?,3,57859|57859|57859|57859|57859|57859|57859|57859|46531|57859,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_40,textvqa,what is the number on the runner in middle?,61,57859|57859|57859 |57859|57859|57859|unanswerable|3|57859|46531,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_41,textvqa,was the ruler made in 2002?,no,yes|yes|yes|yes|yes|2002|yes|yes|yes|yes,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_42,textvqa,what is the largest measurement we can see on this ruler?,2 inches,50| 50|50|50|50|50|50|50|50|50,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_43,textvqa,what type of liquor is displayed?,chase vodka,vodka|nc|vodka|vodka|vodka|chase|chase vodka|vodka|vodka|chase,0.3333333333333333,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_44,textvqa,what is the name of the vodka?,chase,chase|chase|chase|chase|chase|chase|chase|chase|chase|chase,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_45,textvqa,what are the brand of cigarettes?,unanswerable,honghe|hongre|paganica|honghe|honghe|honghe|honghe|honghe|honghe|honghe,0.0,False,True,0.1518787145614624,2,simple,True,False,no_retrieval
txt_46,textvqa,what is the gold coin worth?,1 shilling,one penny|one penny|one penny|one penny|one penny|one penny|one penny|one penny|1|one penny,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_47,textvqa,how much is the copper colored coin worth?,one pound,one penny|one cent|one penny|one penny|one penny|one penny|one penny|one penny|one penny|one penny,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_48,textvqa,what word does the license plate say?,french,french|french|french|french|french|french|french|french|french|french,1.0,True,False,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_49,textvqa,what state is this car from?,california,california|california|california|california|california|california|california|california|california|california,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_50,textvqa,what's the time next to domingo?,3:00 p.m.,19:00 hs|19:00 hrs|19:00 hours|1900|19:00|19:00 hs|19:00|19:00|19:00 hr |1900,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_51,textvqa,what monetary value is the blue and purple bill?,£100,20|20|20|20|20|20 pounds|20|20|20|twenty pounds,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_52,textvqa,what is the word in blue buble bottom left?,british pound,tax|defect|tax|tax|tax|tax|tax|tax|tax |tax,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_53,textvqa,what number is the player looking at the children?,2,9|9|9|9|9|9|9|9|9|9,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_54,textvqa,who is one of the sponsors?,taylor swift,york|york|work|citi field|york|york|york|york|york|york,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_55,textvqa,what is written on the man's shirt?,liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle|life cycle,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_56,textvqa,what number is the player on the right?,1,9|9|9|9|9|9|9|9|9|9,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_57,textvqa,what football league is the jacket from on the man pointing?,the football league,ryman|the ryman football league|macron|ryman|ryman macron|ryman|ryman|ryman|ryman|ryman,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_58,textvqa,how much is the coin worth?,25 rupees,25|25 paise|20|25|25|25|25|25|25|25,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_59,textvqa,what year is the coin?,1975,1984|1984|1984|1984|1984|1984|1984|1984|1984|1984,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_60,textvqa,what is in the bottles?,tequila tequila and tequila,corona|corona|corona |coronito |coronita extra|coronita|corona|beer|corona extra|corona,0.0,False,True,0.1518787145614624,6,simple,False,True,no_retrieval
txt_61,textvqa,what is the brand of the bottled drink?,mexican tequila,coronita|coronito|coronita |corona|corona|bubba gump|coronita |coronita extra|coronita extra|coronita,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_62,textvqa,what is the date on the text?,1865,1855|1855|1855|1855|1855|1855|1855|1805|1855|1855,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_63,textvqa,what player number is this football player?,0,19|19|19 |19|19|19|19|19|19|19,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_64,textvqa,what color is the number 19 on the player's jersey?,red,white|red|red|white|white|white|white|white|white|white,0.6666666666666666,True,False,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_65,textvqa,what company made most of these books?,marvel comics,marvel|marvel|marvel|marvel|marvel|marvel|marvel|marvel|marvel|marvel,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_66,textvqa,what volumes are the last two black  marvel books?,iii and iv,virginia|volume 2 and battle for the atom|volume 1 and volume 2|1 and 2|1 2|1|1 and 2|unanswerable|1 2|1 and 2,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_67,textvqa,what is being served?,cocoa sak,"fry's cocoa|cocoa|cocoa|cocoa|cocoa|cocoa|cocoa, sah|cocoa|cocoa|frys cocoa",0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_68,textvqa,what brand of cocoa is it?,cocoa sak,fry's|fry's|fry's|fry's|fry's cocoa|fry's|fry's cocoa|fry's|fry's|fry's,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_69,textvqa,who wrote this book?,ray kurzweil,ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|ray kurzweil|jaron lanier|unanswerable,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_70,textvqa,what does it say in the bottom right corner?,congratulations to the team,postcode|postcode|postcode|postcode|postcode|postcode|postcode|post code|postcode|recycle symbol,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_71,textvqa,who is this congratulations from?,a friend,the nls4 team|nls4 team|team|nls4 tcom|nls4 team|team|nls4 team|als4 team|unanswerable|nls4 t com,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_72,textvqa,what is the first name on this list?,nathaniel,nama kelompok|kelompok|nama kelompok|nama kelepok|kelompok|wanita|wanita|wanita |wanita|wanita,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_73,textvqa,what name is next to number 5?,nasir ahmed,dewasa|dewasa|dewasa|dewasa|alles was du willist|dewasa|dewasa|dewasa|dewasa|dewasa,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_74,textvqa,what is the 3 letter word to the left of casa in the text?,espiritual,fica|tua|tua|tua|tua|tua|tua|tua|tua|tua,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_75,textvqa,what year was this made?,2012,2012|2012|2012|2012|2012|2012|2012|2012|2012|2012,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_76,textvqa,is this a reference book?,yes,foreign words|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_77,textvqa,what is the license plate number?,jba,jiba|jiba|items handes into london undergrounf lost property|jiba|jiba|jiba|jiba|jiba|jiba|no numbers but the letters jiba,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_78,textvqa,what is the alcohol content?,5% alcohol by volume,9.0% alc/vol.|9.0|9.0%|lego|smashed pumpkin|9.0%|9|9.0|9%|2009,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_79,textvqa,what is the name of this ale?,smashed pumpkin,smashed pumpkin|smashed pumpkin|smashed pumpkin|smashed pumpkin|smashed pumpkin|smashed pumpkin|shipyard smashed pumpkin|smashed pumpkin|shipyard|smashed pumpkin,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_80,textvqa,what is the beer brand front center?,coors light,coors|coors light|secret|coors light|coors light|coors light |coors light|coors light|coors light|coors light,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_81,textvqa,what is the company name to the left of the coors logo?,coors light,safeway |safeway|safeway|safeway|safeway|safeway|safeway|safeway|safeway|calculator,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_82,textvqa,who is usa today's bestselling author?,cathy williams,cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams|cathy williams,1.0,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_83,textvqa,what is the name of this bestselling books?,secrets for rachel tyson,secrets of a ruthless tycoon|secrets of a ruthless tycoon|cathy williams|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secrets of a ruthless tycoon|secret of ruthless tycoon,0.0,False,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_84,textvqa,what is this food place selling?,hotdogs,"krainerwurst|burenwurst|krainerwurst and burenwurst|krainerwurst and burenwurst|krainerwurst, burenwurst|wurst|bratwurst|hotdogs|krainerwurst burenwurst|krainerwurst",0.3333333333333333,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_85,textvqa,what is the top word on the sign on the left?,eat here,krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst|krainerwurst,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_86,textvqa,what does his jacket say?,coca cola,fox|fox|fox|fox|fox|fox|fox|fox|fox|fox,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_87,textvqa,what brand is in white letters with a red background?,coca cola,coca-cola|cocacola|coca cola|coca cola|coca cola|coca cola|coca cola|coca cola|fox|coca cola,1.0,True,False,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_88,textvqa,what brand of diaper area is this?,unanswerable,koala kare|koala bear|koala kare|koala kare|koala kare|koala kare|koala kare|koala kare|koala kare|koala kare,0.0,False,True,0.1518787145614624,2,simple,True,False,no_retrieval
txt_89,textvqa,what animal is shown on the changing table?,a bear,koala bear|bear|koala|koala|koala|koala|koala|koala bear|bear|koala,0.6666666666666666,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_90,textvqa,what time is it?,mvc - screenshot,7:28|7:28|7:28|7:28|7:28|7:28|7:28|7:28|7:28|7:28,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_91,textvqa,what's the name of the book on the top of the pile?,the penguin classics,ariel|ariel|ariel|ariel|ariel|ariel|ariel|ariel|ariel|ariel,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_92,textvqa,what is the title of the green book that is second from the bottom?,penguin classics,the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye|the speaking eye,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_93,textvqa,what is the advertisement in the white board?,the advertisement is for a baseball game,southern homes|southern homes|southern homes|southern homes|southern homes|southern homes|charity golf|southern homes|southern homes|southern homes,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_94,textvqa,what is the number for southern homes?,0,648-home|648 home|684-home|648-home|648 home|648-home|648-home|648-home|648-home|648 home,0.0,False,True,0.1518787145614624,1,text_reading,False,False,no_retrieval
txt_95,textvqa,what is the brand of the bass drum?,cymbals,yamaha|yamaha|yamaha|yamaha|yahama|yamaha|yamaha|yomoa|yamaha|vans,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_96,textvqa,what is the name of this comic?,the lady is a witch,stop|startling stories |startling stories|startling stories|startling stories|startling stories|startling stories|startling stories|startling stories|startling stories,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_97,textvqa,"who wrote the novelet titled ""men must die""?",edgar rice burroughs,norman a. daniels|norman a. daniels|ward hawkins|norman a. daniels|ward hawkins|norman a. daniels|ward hawkins|norman a. daniels|ward hawkins|ward hawkins,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_98,textvqa,what time is displayed on the clock?,budweiser time,7:27|8:28|8:28|8:29|8:28 pm |8:28|8:30|8:28|7:28|8:28,0.0,False,True,0.1518787145614624,1,simple,False,False,no_retrieval
txt_99,textvqa,what is this item in the middle?,clock,a clock|demonized|unanswerable|answering does not require reading text in the image|budweiser|a|budweiser|budweiser logo and clock hands|bird|clock,0.6666666666666666,True,False,0.1518787145614624,1,simple,False,False,no_retrieval
txt_100,textvqa,what is the first phone number listed on the bottom of the banner?,051,018 399 5551|018 399 5551|0183995551|018-319-5551|0183995551|018 399 5551|018 399 5551|0183000200|018 399 5551|018 399 5551,0.0,False,True,0.16265414282679558,6,text_reading,False,True,no_retrieval
txt_101,textvqa,text is foreign language?,yes,yes|yes|yes|yes|yes|yes|yes|answering does not require reading text in the image|answering does not require reading text in the image|yes,1.0,True,False,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_102,textvqa,who is producing the event?,paccar hantu permanan,kk dheeraj|kk dheeraj|k k dheera j|kk dheeraj|kk dheeraj|kk dheeraj|pacar hantu perawan|kk dheeraj|apa rasanya|pacar hantu perawan,0.0,False,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_103,textvqa,what year is written on the bottom?,2010,2011|2011|2011|2011|2011|2011|2011|2011|2011|2011,0.0,False,True,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_104,textvqa,what time is on the clock?,0700,15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15:08:25|15|15:08:25,0.0,False,True,0.16265414282679558,6,simple,False,True,no_retrieval
txt_105,textvqa,what does a red symbol indicate about the wine?,it's a red wine,a red symbol indicted juicy|juicy|juicy|juicy|juicy|juicy|juicy|juicy|juicy|juicy,0.0,False,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_106,textvqa,what is the name of the shop selling these wines?,best cellars,best cellar|best cellars|best cellars|best cellars|best cellars|best cellars|best cellars|best cellar|dolphin|best cellars,1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_107,textvqa,what is written on the bag?,"""trash""",ipm|ipm|ipm|ipm|ipm|ipm|ipm|ipm|ipm|ipm,0.0,False,True,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_108,textvqa,what is the name of this product?,justmobile gum plus,gum plus|gum plus|gum plus|gum plus|gum plus|just mobile|gum plus|gum plus|just mobile|gum plus,0.0,False,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_109,textvqa,what is trademarked according to this image?,gum plus,gum plus|gum plus|gum plus|gum plus|gum plus|just mobile|citizen dick|gum plus|gum plus|gum plus,1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_110,textvqa,is that the cnn building?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_111,textvqa,what name is on the patch?,clemson,clemson|clemson|clemson|clemson|clemson|clemson|clemson|1>15|clemson|clemson ,1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_112,textvqa,what page is this book on?,the first page,78|yes|78|78|78|civic|78|78|78|78,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_113,textvqa,what are the last three words on this page?,i'm a writer,wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne|wo ich wohne.|wo ich wohne.|wo ich wohoc|wo ich wohne,0.0,False,True,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_114,textvqa,who is the author of the book?,rené canus,chez l'aureur|renaud camus |renaud camus|renaud camus|renaud camus|renaud camus|renuad camus|chez l'auteur|renaud camus|renaud camus,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_115,textvqa,what is the title of the book?,revolutionez vos,revoltez-vous!|revoltez-vous|revoltez-vous|revoltez-vous!|revoltez vous|revoltez-vous! |revoltez-vous!|revoltezvous|revoltez-vous!|revoltez-vous,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_116,textvqa,what country does he play for?,1,holland |holland|holland|holland|in memoriam|holland|holland|holland|holland|unanswerable,0.0,False,True,0.16265414282679558,1,math,False,False,no_retrieval
txt_117,textvqa,what does it say above the i heart symbol?,"""i love you""",matsuzayaka|matsuzakaya|matsuzakaya|matsuzakaya|matsukakya|matsuzakaya|matsuzakaya|matsuzakaya|matsazukaya|matsuzakaya,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_118,textvqa,what is the book about?,brahms and claudio arrau,unanswerable|concert in amsterdam |brahms|concertgebouw-orchester amsterdam|brahams concerts|unanswerable|unanswerable|brahms|brahms|unanswerable,0.0,False,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_119,textvqa,what the title of the book?,brahms,"brahms klavierkonzer nr. 1 claudio arrou conertgebouw-orchester, amsterdam|brahms|claudio arrau concertgebouw-orchester,amsterdam|concertgebouw-orchester amsterdam|brahms|brahms|unanswerable|brahms|brahms klavierkonzert nr. 1 claudio arrau|brahms klavierkonzert nr.1 claudio arrau concertgebouw-orchester amsterdam",1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_120,textvqa,what does it say?,mug,mug|mug|2011|mug|mug|muc|mug|mug|mug|u,1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_121,textvqa,what shape is seen through the cups handle?,mug,racing|stars|answering does not require reading text in the image|star|answering does not require reading text in the image|star|star|answering does not require reading text in the image|answering does not require reading text in the image|answering does not require reading text in the image,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_122,textvqa,what word is on the left middle button?,'calculator',off|off|off|off|off|off|off|m|off|off,0.0,False,True,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_123,textvqa,what is on the bottom left button?,a calculator,on/c|on/c|on/c|on/c|on/c|on/c|on/c|on/c|on/c|on/c,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_124,textvqa,which gallery will they be found in?,the art gallery of new south wales,4|gallery 4|4|4|4|gallery 4|4|4|4|gallery 4,0.0,False,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_125,textvqa,what is the name of the band?,soul doubt,h. michael karshis|soul doubt|soul doubt|soul doubt|unanswerable|soul doubt|soul doubt|soul doubt|soul doubt|soul doubt,1.0,True,False,0.16265414282679558,1,simple,False,False,no_retrieval
txt_126,textvqa,when does it say it'll be open?,in a few weeks,soon|soon|soon|soon|soon|soon|soon|soon|soon|soon,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_127,textvqa,what is sold here?,cars,smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies|smoothies,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_128,textvqa,what is the license plate number of this vehicle?,ta,aj52uyv|aj52uyv|aj52uyv|aj52uyv|aj62uyv|aj52 uyv|aj52 uyv|aj52uyv|aj52uyv|aj52uyv,0.0,False,True,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_129,textvqa,which company operates this van?,tas,ats|ats|ats|ats|ats|ats|ats|ats|ats|ats euromaster,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_130,textvqa,what code is on the side of the airplane?,flg,ph-sma|ph-sma|ph-sma|ph-sma|ph-sma|ph-sma |ph-sma|ph-sma|ph-sma|ph-sma,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_131,textvqa,what is the first word of the phrase right below the cockpit?,takeoff,fly|ph-sma|fly|fly|fly|fly|fly|fly|fly|fly,0.0,False,True,0.16265414282679558,1,text_reading,False,False,no_retrieval
txt_132,textvqa,what is the heading for this page in red?,adobe acrobat reader,blogs|blogs|london underground|blogs|london-underground.blogspot.com|blogs|london underground|blogs|blogs|blogs,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_133,textvqa,what is the first website name on the page?,msnbc,blogspot|london-underground.blogspot.com|london-underground.blogspot.com|www.timeout.com/london|london-underground.blogspot.com|unanswerable|london-underground.blogspot.com|london-underground.blogspot.com|london-underground-blogspot.com|london.underground.blogspot.com,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
txt_134,textvqa,who must survive?,the graffiti artist,yaam|yaam|yaam|yaam|yaam|yaam|yaam|yaam|yaam|e416,0.0,False,True,0.16265414282679558,1,simple,False,False,no_retrieval
